time;type;message
1682115989.4339643;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 27.477s)
1682115989.6487577;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.215s)
1682115989.6576233;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115989.7601185;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115989.8251686;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115989.9143763;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115989.9830244;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115990.067788;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115990.1385229;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115990.2264302;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115991.5794542;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.30m/s)
1682115991.582059;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115991.653818;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.32m/s)
1682115991.6551034;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115991.7379575;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115991.7400362;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.30m/s)
1682115991.7412474;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115991.8112893;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115991.8135362;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.34m/s)
1682115991.815386;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115991.9007626;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115991.968818;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.0583825;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.1355078;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.228297;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.297156;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.3927605;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.4613078;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.5439093;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.615882;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.7071977;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.7756615;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.8577065;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115992.9270732;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.0089624;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.0796976;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.1723914;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.241035;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.3271396;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.3935344;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.477337;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.5465133;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.6336083;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.7059186;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.7880595;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.8626587;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115993.9492877;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115994.0196736;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.5090322;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.57938;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115996.581975;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.87m/s)
1682115996.5835276;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115996.675806;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.7519183;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.8389933;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.9118075;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115996.9980865;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.076143;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.1606162;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.2295625;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.3153288;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.3839698;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.4734352;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.5403748;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.6326795;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.7045403;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115997.7888196;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115997.8599606;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115997.9428494;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115998.024031;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115998.1072035;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115998.174327;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115998.8672686;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115998.8694806;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.71m/s)
1682115998.8705764;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115998.9439316;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.0260262;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.100227;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.1910057;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.2596238;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.3446639;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.4119086;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.4976838;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.5645955;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.6503088;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.7210352;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.8048818;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.8744717;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115999.960145;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.0300632;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.1141343;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.1829462;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.2678053;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.33509;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116000.4186814;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682116000.486104;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682116003.723527;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682116003.7260559;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.38m/s)
1682116003.7273746;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682116003.8095627;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116003.895464;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116003.9665868;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.0499547;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.120406;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.2058077;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.2748623;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.3614047;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.4280348;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.5127866;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.5806806;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.6646135;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.824227;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.8944418;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116004.9767253;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.1321285;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.2020707;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.2890048;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.3545501;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.4440663;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.5085824;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.5951335;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.6609483;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.7449048;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682116005.8159947;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
